task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,18,31,face_01,object_15,irrelevant,false_font,right,false_font_09,0.5,0.721179694946023,0,offset,1000,0.5
prp,0,18,32,face_01,object_15,non-target,face,center,face_07,0.5,1.40512741137424,0.232,onset,1100,0.232
prp,0,18,33,face_01,object_15,non-target,face,center,face_06,0.5,1.8887947322345,0,offset,1100,0.5
prp,0,18,34,face_01,object_15,non-target,object,right,object_17,1,1.03961123449885,0.116,onset,1100,0.116
prp,0,19,1,letter_18,false_font_06,target,letter,center,letter_18,1.5,0.842877944814705,0,offset,1100,1.5
prp,0,19,2,letter_18,false_font_06,non-target,letter,center,letter_11,1.5,1.6703503888415,0,offset,1100,1.5
prp,0,19,3,letter_18,false_font_06,irrelevant,object,center,object_15,1,0.9601999244558,0.232,offset,1000,1.232
prp,0,19,4,letter_18,false_font_06,irrelevant,face,left,face_08,0.5,1.22496275046441,0.116,offset,1100,0.616
prp,0,19,5,letter_18,false_font_06,target,false_font,center,false_font_06,1.5,0.848320581704069,0.232,onset,1100,0.232
prp,0,19,6,letter_18,false_font_06,non-target,letter,right,letter_04,1.5,1.06104803892851,0,onset,1000,0
prp,0,19,7,letter_18,false_font_06,non-target,letter,right,letter_12,0.5,1.53841875089882,0.116,onset,1100,0.116
prp,0,19,8,letter_18,false_font_06,non-target,letter,left,letter_20,1.5,1.69770498630373,0.116,onset,1000,0.116
prp,0,19,9,letter_18,false_font_06,target,letter,center,letter_18,0.5,1.17997899143767,0.232,offset,1100,0.732
prp,0,19,10,letter_18,false_font_06,non-target,letter,center,letter_20,0.5,0.860999876677371,0.232,onset,1100,0.232
prp,0,19,11,letter_18,false_font_06,irrelevant,face,center,face_10,0.5,1.05046291484776,0.116,onset,1100,0.116
prp,0,19,12,letter_18,false_font_06,non-target,letter,center,letter_07,1,1.15517887163884,0,onset,1100,0
prp,0,19,13,letter_18,false_font_06,non-target,letter,center,letter_20,0.5,1.21628172642516,0.116,onset,1100,0.116
prp,0,19,14,letter_18,false_font_06,irrelevant,face,center,face_03,0.5,0.835053789782627,0,offset,1000,0.5
prp,0,19,15,letter_18,false_font_06,non-target,letter,center,letter_08,1.5,1.15924821243582,0,offset,1000,1.5
prp,0,19,16,letter_18,false_font_06,target,false_font,center,false_font_06,1.5,1.89415230447813,0.232,onset,1100,0.232
prp,0,19,17,letter_18,false_font_06,irrelevant,object,center,object_08,1.5,1.02155419704293,0.466,offset,1000,1.966
prp,0,19,18,letter_18,false_font_06,non-target,letter,center,letter_11,1.5,1.04585208702929,0,onset,1000,0
prp,0,19,19,letter_18,false_font_06,non-target,false_font,center,false_font_16,1,1.18889129996745,0,onset,1100,0
prp,0,19,20,letter_18,false_font_06,non-target,letter,center,letter_01,1.5,1.0833975432453,0.116,onset,1000,0.116
prp,0,19,21,letter_18,false_font_06,irrelevant,face,left,face_11,0.5,0.984609146738952,0,onset,1100,0
prp,0,19,22,letter_18,false_font_06,non-target,false_font,center,false_font_20,1,0.822072423851215,0,onset,1100,0
prp,0,19,23,letter_18,false_font_06,non-target,letter,center,letter_14,1,0.849217200458748,0.116,offset,1100,1.116
prp,0,19,24,letter_18,false_font_06,irrelevant,face,center,face_07,1,0.790671485276224,0.116,onset,1100,0.116
prp,0,19,25,letter_18,false_font_06,irrelevant,face,right,face_13,1,0.977948060492496,0.232,offset,1000,1.232
prp,0,19,26,letter_18,false_font_06,irrelevant,face,center,face_10,1.5,0.782265059003571,0.466,offset,1000,1.966
prp,0,19,27,letter_18,false_font_06,irrelevant,object,center,object_17,0.5,0.769965783179558,0.116,onset,1000,0.116
prp,0,19,28,letter_18,false_font_06,irrelevant,object,center,object_17,0.5,1.57627652839118,0.466,onset,1100,0.466
prp,0,19,29,letter_18,false_font_06,non-target,letter,center,letter_14,1.5,1.08939548517422,0.116,onset,1000,0.116
prp,0,19,30,letter_18,false_font_06,irrelevant,object,center,object_12,1,1.37923704749057,0,onset,1000,0
prp,0,19,31,letter_18,false_font_06,irrelevant,face,left,face_13,1,1.16645197283442,0,offset,1100,1
prp,0,19,32,letter_18,false_font_06,irrelevant,face,right,face_13,1.5,1.21236286240911,0.232,offset,1100,1.732
prp,0,19,33,letter_18,false_font_06,irrelevant,object,center,object_05,0.5,1.40230609288469,0.116,offset,1000,0.616
prp,0,19,34,letter_18,false_font_06,non-target,false_font,left,false_font_04,1.5,1.45445363098403,0.232,offset,1100,1.732
prp,0,19,35,letter_18,false_font_06,non-target,letter,left,letter_10,1.5,0.909647955329996,0.466,onset,1000,0.466
prp,0,19,36,letter_18,false_font_06,irrelevant,face,left,face_07,0.5,1.40265680197316,0.466,onset,1100,0.466
prp,0,20,1,letter_15,false_font_18,non-target,letter,left,letter_06,1.5,1.26625078960198,0.232,offset,1100,1.732
prp,0,20,2,letter_15,false_font_18,irrelevant,face,right,face_12,0.5,0.743522219366268,0.116,onset,1100,0.116
prp,0,20,3,letter_15,false_font_18,non-target,letter,left,letter_01,0.5,0.949987022302952,0.466,offset,1100,0.966
prp,0,20,4,letter_15,false_font_18,irrelevant,face,center,face_20,1.5,1.68267022809979,0,onset,1100,0
prp,0,20,5,letter_15,false_font_18,irrelevant,object,center,object_07,0.5,0.860717192151044,0.232,onset,1100,0.232
prp,0,20,6,letter_15,false_font_18,non-target,letter,center,letter_13,0.5,1.97095788375444,0.116,onset,1100,0.116
prp,0,20,7,letter_15,false_font_18,irrelevant,face,center,face_07,1,1.07666949806062,0.232,onset,1100,0.232
prp,0,20,8,letter_15,false_font_18,irrelevant,object,right,object_07,1.5,1.28526676384159,0.116,offset,1100,1.616
prp,0,20,9,letter_15,false_font_18,irrelevant,face,right,face_05,0.5,0.702507119514454,0.232,offset,1000,0.732
prp,0,20,10,letter_15,false_font_18,irrelevant,object,center,object_19,1.5,1.12138304023827,0.232,onset,1100,0.232
prp,0,20,11,letter_15,false_font_18,non-target,false_font,center,false_font_08,0.5,0.929236826346912,0.466,onset,1100,0.466
prp,0,20,12,letter_15,false_font_18,irrelevant,object,left,object_18,0.5,1.33404480903992,0.232,onset,1000,0.232
prp,0,20,13,letter_15,false_font_18,irrelevant,object,right,object_05,1.5,0.718842315052419,0.232,onset,1000,0.232
prp,0,20,14,letter_15,false_font_18,irrelevant,object,right,object_19,0.5,1.88149216020793,0.116,onset,1000,0.116
prp,0,20,15,letter_15,false_font_18,non-target,false_font,right,false_font_01,1,1.25202999402682,0,onset,1000,0
prp,0,20,16,letter_15,false_font_18,irrelevant,face,center,face_01,1,1.02654733928979,0.466,onset,1000,0.466
prp,0,20,17,letter_15,false_font_18,non-target,letter,center,letter_11,1,1.30328956255748,0.116,onset,1000,0.116
prp,0,20,18,letter_15,false_font_18,non-target,letter,center,letter_07,1.5,1.55425632661304,0.466,offset,1100,1.966
prp,0,20,19,letter_15,false_font_18,target,letter,center,letter_15,1.5,0.822963176822529,0,onset,1000,0
prp,0,20,20,letter_15,false_font_18,irrelevant,face,center,face_19,1,1.22298693570026,0,onset,1100,0
prp,0,20,21,letter_15,false_font_18,irrelevant,face,center,face_20,1.5,1.37890653464273,0.116,onset,1100,0.116
prp,0,20,22,letter_15,false_font_18,non-target,letter,left,letter_19,1,1.031987146931,0.116,offset,1100,1.116
prp,0,20,23,letter_15,false_font_18,non-target,letter,right,letter_11,1.5,0.842162837212503,0.232,offset,1100,1.732
prp,0,20,24,letter_15,false_font_18,non-target,false_font,center,false_font_02,1.5,1.81277156276621,0.232,onset,1100,0.232
prp,0,20,25,letter_15,false_font_18,irrelevant,face,left,face_12,1,1.60842205399421,0.232,offset,1000,1.232
prp,0,20,26,letter_15,false_font_18,non-target,false_font,center,false_font_08,0.5,1.16055046670904,0,offset,1100,0.5
prp,0,20,27,letter_15,false_font_18,target,letter,center,letter_15,1,1.34765772109183,0.116,onset,1100,0.116
prp,0,20,28,letter_15,false_font_18,irrelevant,face,right,face_15,1.5,1.56536386256539,0.232,onset,1000,0.232
prp,0,20,29,letter_15,false_font_18,target,false_font,center,false_font_18,0.5,1.99575096972492,0,onset,1000,0
prp,0,20,30,letter_15,false_font_18,target,letter,center,letter_15,1.5,1.5586047036284,0.116,onset,1000,0.116
prp,0,20,31,letter_15,false_font_18,non-target,false_font,left,false_font_08,0.5,0.90912863437767,0,onset,1100,0
prp,0,20,32,letter_15,false_font_18,non-target,letter,center,letter_11,1,0.845983951753711,0,offset,1100,1
prp,0,20,33,letter_15,false_font_18,non-target,letter,right,letter_10,1.5,0.759385721822883,0.232,onset,1100,0.232
prp,0,20,34,letter_15,false_font_18,irrelevant,object,center,object_08,1,0.962083517016231,0.232,onset,1000,0.232
prp,0,20,35,letter_15,false_font_18,non-target,false_font,right,false_font_10,1,0.836767391317935,0.466,offset,1100,1.466
prp,0,20,36,letter_15,false_font_18,non-target,false_font,center,false_font_03,1.5,0.854605931890771,0.466,onset,1000,0.466
prp,0,21,1,letter_11,false_font_07,irrelevant,object,center,object_17,1.5,1.60355112174064,0,onset,1100,0
prp,0,21,2,letter_11,false_font_07,irrelevant,object,left,object_18,1.5,1.65821304722318,0.466,onset,1100,0.466
prp,0,21,3,letter_11,false_font_07,irrelevant,object,left,object_17,1.5,0.706105319823745,0.232,onset,1000,0.232
prp,0,21,4,letter_11,false_font_07,non-target,false_font,left,false_font_15,1.5,1.08715091630709,0.116,offset,1100,1.616
prp,0,21,5,letter_11,false_font_07,target,letter,center,letter_11,1,1.92044502931725,0.232,onset,1100,0.232
prp,0,21,6,letter_11,false_font_07,target,letter,center,letter_11,0.5,1.00439632160712,0.466,offset,1100,0.966
prp,0,21,7,letter_11,false_font_07,irrelevant,face,left,face_12,0.5,1.34781744550046,0.232,onset,1000,0.232
prp,0,21,8,letter_11,false_font_07,irrelevant,face,left,face_19,1.5,1.56831829883493,0.232,offset,1100,1.732
prp,0,21,9,letter_11,false_font_07,non-target,false_font,right,false_font_11,1.5,0.964863286377499,0.466,offset,1100,1.966
prp,0,21,10,letter_11,false_font_07,irrelevant,face,right,face_14,0.5,1.02656218679405,0.232,onset,1000,0.232
prp,0,21,11,letter_11,false_font_07,non-target,false_font,center,false_font_08,1,0.706171572806212,0.466,onset,1100,0.466
prp,0,21,12,letter_11,false_font_07,non-target,letter,right,letter_17,1,0.919730876846425,0,onset,1100,0
prp,0,21,13,letter_11,false_font_07,non-target,letter,right,letter_17,1.5,1.81632406941934,0.232,onset,1000,0.232
prp,0,21,14,letter_11,false_font_07,non-target,false_font,center,false_font_17,1,1.42877823952195,0,offset,1000,1
prp,0,21,15,letter_11,false_font_07,irrelevant,object,right,object_01,1,1.13469553818633,0,offset,1000,1
prp,0,21,16,letter_11,false_font_07,target,false_font,center,false_font_07,1,0.920975938636883,0.116,onset,1000,0.116
prp,0,21,17,letter_11,false_font_07,non-target,letter,right,letter_02,1.5,1.25801847811434,0.116,onset,1000,0.116
prp,0,21,18,letter_11,false_font_07,irrelevant,face,center,face_02,1.5,1.04513817227201,0,onset,1100,0
prp,0,21,19,letter_11,false_font_07,irrelevant,object,center,object_03,0.5,1.18070267936916,0.232,onset,1000,0.232
prp,0,21,20,letter_11,false_font_07,irrelevant,object,right,object_19,1,1.05988536999508,0.116,offset,1000,1.116
prp,0,21,21,letter_11,false_font_07,irrelevant,object,right,object_05,1,1.99728712411462,0.466,onset,1100,0.466
prp,0,21,22,letter_11,false_font_07,non-target,false_font,right,false_font_17,1.5,1.16097009345289,0.116,offset,1100,1.616
prp,0,21,23,letter_11,false_font_07,irrelevant,face,center,face_19,1.5,1.71005743865727,0.466,offset,1100,1.966
prp,0,21,24,letter_11,false_font_07,irrelevant,face,right,face_19,1.5,1.30291178064862,0.466,offset,1000,1.966
prp,0,21,25,letter_11,false_font_07,irrelevant,face,center,face_20,1,1.69558587311037,0.466,onset,1100,0.466
prp,0,21,26,letter_11,false_font_07,irrelevant,object,center,object_08,1,1.97021479168343,0.466,onset,1000,0.466
prp,0,21,27,letter_11,false_font_07,non-target,letter,center,letter_10,1,0.980514246370221,0.232,offset,1000,1.232
prp,0,21,28,letter_11,false_font_07,irrelevant,face,left,face_01,1,1.40784214491974,0,offset,1100,1
prp,0,21,29,letter_11,false_font_07,non-target,letter,left,letter_13,1,0.919401461182608,0.232,onset,1100,0.232
prp,0,21,30,letter_11,false_font_07,non-target,false_font,left,false_font_15,1,0.927642797691987,0.232,offset,1100,1.232
prp,0,21,31,letter_11,false_font_07,non-target,false_font,left,false_font_18,0.5,1.71662083575071,0,offset,1000,0.5
prp,0,21,32,letter_11,false_font_07,non-target,letter,center,letter_20,1,1.45761954664394,0,onset,1000,0
prp,0,21,33,letter_11,false_font_07,non-target,letter,center,letter_07,0.5,1.31907712639423,0.232,offset,1100,0.732
prp,0,21,34,letter_11,false_font_07,non-target,letter,right,letter_16,1.5,0.815926946765932,0.232,offset,1000,1.732
prp,0,21,35,letter_11,false_font_07,non-target,letter,center,letter_18,1,1.63671167655391,0.466,offset,1000,1.466
prp,0,22,1,letter_15,false_font_01,non-target,false_font,center,false_font_06,0.5,1.90380192519119,0.466,onset,1100,0.466
prp,0,22,2,letter_15,false_font_01,irrelevant,object,center,object_11,1,1.86961552651416,0.466,onset,1000,0.466
prp,0,22,3,letter_15,false_font_01,non-target,letter,center,letter_05,1.5,1.10531211137475,0.232,offset,1100,1.732
prp,0,22,4,letter_15,false_font_01,non-target,letter,center,letter_01,1.5,1.63709644236814,0.116,offset,1000,1.616
prp,0,22,5,letter_15,false_font_01,non-target,false_font,center,false_font_16,1.5,1.31791342392034,0.116,onset,1100,0.116
prp,0,22,6,letter_15,false_font_01,target,false_font,center,false_font_01,0.5,1.43141906433825,0.232,offset,1000,0.732
prp,0,22,7,letter_15,false_font_01,irrelevant,object,center,object_08,1.5,0.972639183958308,0.116,onset,1100,0.116
prp,0,22,8,letter_15,false_font_01,target,letter,right,letter_15,0.5,0.940996583832396,0,offset,1000,0.5
prp,0,22,9,letter_15,false_font_01,non-target,letter,center,letter_07,1,0.764317392707335,0.232,onset,1000,0.232
prp,0,22,10,letter_15,false_font_01,irrelevant,face,right,face_10,1,1.38663436159744,0,offset,1000,1
prp,0,22,11,letter_15,false_font_01,non-target,false_font,left,false_font_16,1.5,1.9753940791303,0.466,onset,1000,0.466
prp,0,22,12,letter_15,false_font_01,irrelevant,object,right,object_16,1,1.48340135913906,0.232,offset,1000,1.232
prp,0,22,13,letter_15,false_font_01,target,letter,center,letter_15,1.5,1.08016684916996,0.116,onset,1000,0.116
prp,0,22,14,letter_15,false_font_01,non-target,false_font,center,false_font_13,1.5,0.949540715938739,0.232,offset,1000,1.732
prp,0,22,15,letter_15,false_font_01,non-target,letter,left,letter_03,1.5,1.406501831472,0.116,offset,1000,1.616
prp,0,22,16,letter_15,false_font_01,non-target,false_font,left,false_font_12,0.5,0.73304280857859,0.466,offset,1100,0.966
prp,0,22,17,letter_15,false_font_01,irrelevant,object,center,object_15,1,1.89980811159927,0.466,offset,1100,1.466
prp,0,22,18,letter_15,false_font_01,non-target,false_font,center,false_font_16,0.5,1.08406847190555,0,onset,1000,0
prp,0,22,19,letter_15,false_font_01,irrelevant,object,center,object_18,0.5,0.949918122709257,0.466,onset,1100,0.466
prp,0,22,20,letter_15,false_font_01,irrelevant,face,center,face_03,1.5,1.4781221918231,0.116,offset,1000,1.616
prp,0,22,21,letter_15,false_font_01,non-target,false_font,left,false_font_13,1.5,1.02542504001679,0,offset,1100,1.5
prp,0,22,22,letter_15,false_font_01,irrelevant,object,right,object_07,1,0.97147097470914,0,offset,1100,1
prp,0,22,23,letter_15,false_font_01,irrelevant,face,center,face_09,1.5,1.09927136889174,0.466,onset,1000,0.466
prp,0,22,24,letter_15,false_font_01,irrelevant,object,center,object_11,1,1.74513393912031,0,offset,1000,1
prp,0,22,25,letter_15,false_font_01,non-target,false_font,center,false_font_19,1,1.43452984207315,0.232,onset,1100,0.232
prp,0,22,26,letter_15,false_font_01,non-target,letter,center,letter_02,0.5,1.25185571518882,0,onset,1100,0
prp,0,22,27,letter_15,false_font_01,irrelevant,face,right,face_20,0.5,1.06118338702411,0.232,onset,1100,0.232
prp,0,22,28,letter_15,false_font_01,non-target,false_font,left,false_font_19,0.5,0.751260359653247,0,offset,1100,0.5
prp,0,22,29,letter_15,false_font_01,irrelevant,object,center,object_03,0.5,0.89981573536475,0.466,onset,1000,0.466
prp,0,22,30,letter_15,false_font_01,irrelevant,face,center,face_13,1,1.1030136822515,0.466,onset,1000,0.466
prp,0,22,31,letter_15,false_font_01,irrelevant,face,left,face_05,0.5,1.01863693106521,0.116,offset,1100,0.616
prp,0,22,32,letter_15,false_font_01,non-target,letter,center,letter_14,1.5,1.46813506120377,0,offset,1100,1.5
prp,0,22,33,letter_15,false_font_01,irrelevant,face,center,face_12,1,1.47397211608562,0.116,onset,1000,0.116
prp,0,22,34,letter_15,false_font_01,non-target,letter,center,letter_06,1,1.11978427144263,0.466,onset,1100,0.466
prp,0,22,35,letter_15,false_font_01,irrelevant,face,center,face_03,1.5,0.885151799606775,0.116,onset,1000,0.116
prp,0,23,1,face_07,object_13,irrelevant,false_font,left,false_font_09,1.5,0.86199337254751,0.116,offset,1100,1.616
prp,0,23,2,face_07,object_13,irrelevant,false_font,right,false_font_17,1,0.843341266815811,0.466,offset,1100,1.466
prp,0,23,3,face_07,object_13,irrelevant,false_font,center,false_font_08,0.5,1.6122048685419,0.466,onset,1000,0.466
prp,0,23,4,face_07,object_13,non-target,object,right,object_12,1,0.947305665871831,0.232,onset,1000,0.232
prp,0,23,5,face_07,object_13,irrelevant,letter,center,letter_12,1,0.811116764264663,0,offset,1000,1
prp,0,23,6,face_07,object_13,irrelevant,false_font,right,false_font_05,0.5,0.746761020015865,0.232,offset,1000,0.732
prp,0,23,7,face_07,object_13,non-target,face,center,face_06,1.5,0.810212031631061,0,onset,1100,0
prp,0,23,8,face_07,object_13,non-target,object,center,object_18,1.5,1.8439202682735,0.466,onset,1000,0.466
prp,0,23,9,face_07,object_13,irrelevant,letter,center,letter_16,0.5,1.3351623629719,0.116,offset,1100,0.616
prp,0,23,10,face_07,object_13,non-target,object,center,object_01,0.5,1.46091227405525,0.116,onset,1000,0.116
prp,0,23,11,face_07,object_13,non-target,object,center,object_07,1.5,0.965654119697532,0,offset,1100,1.5
prp,0,23,12,face_07,object_13,non-target,object,center,object_01,1,1.28221849640145,0.466,onset,1100,0.466
prp,0,23,13,face_07,object_13,non-target,face,center,face_01,1.5,1.41486777044604,0.466,onset,1100,0.466
prp,0,23,14,face_07,object_13,target,face,center,face_07,0.5,0.742826039289688,0.116,offset,1000,0.616
prp,0,23,15,face_07,object_13,non-target,object,center,object_05,0.5,1.10677119923238,0.116,offset,1000,0.616
prp,0,23,16,face_07,object_13,irrelevant,letter,left,letter_02,1,1.97404450825743,0.116,onset,1000,0.116
prp,0,23,17,face_07,object_13,non-target,face,center,face_12,0.5,1.41716103475819,0.232,onset,1100,0.232
